From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;2;127.027664;37.945065;sample16;대형노드;;10.00;0.00;nan;53.9;-3.81;15.81;1;1;V;4738.68;102.69;2.06;282.69;-2.10;0.0;0.0;72.8;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;3;126.932200;37.960103;sample5;중형부대;;10.00;0.00;nan;58.0;0.33;12.74;1;1;V;3819.36;279.66;-3.01;99.66;2.99;0.0;0.0;68.7;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;2;127.027664;37.945065;sample16;대형노드;;10.00;0.00;nan;45.3;-75.54;15.81;2;1429.5;V;4738.68;102.69;2.06;282.69;-2.10;0.0;0.0;144.5;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;3;126.932200;37.960103;sample5;중형부대;;10.00;0.00;nan;68.5;-52.28;12.74;2;1429.5;V;3819.36;279.66;-3.01;99.66;2.99;0.0;0.0;121.3;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;2;127.027664;37.945065;sample16;대형노드;;10.00;0.00;nan;45.2;-75.68;15.81;3;1445;V;4738.68;102.69;2.06;282.69;-2.10;0.0;0.0;144.7;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;3;126.932200;37.960103;sample5;중형부대;;10.00;0.00;nan;68.5;-52.41;12.74;3;1445;V;3819.36;279.66;-3.01;99.66;2.99;0.0;0.0;121.4;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;2;127.027664;37.945065;sample16;대형노드;;10.00;0.00;nan;45.2;-75.68;15.81;4;1445;V;4738.68;102.69;2.06;282.69;-2.10;0.0;0.0;144.7;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;3;126.932200;37.960103;sample5;중형부대;;10.00;0.00;nan;68.5;-52.41;12.74;4;1445;V;3819.36;279.66;-3.01;99.66;2.99;0.0;0.0;121.4;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;2;127.027664;37.945065;sample16;대형노드;;10.00;0.00;nan;45.2;-75.68;15.81;5;1445;V;4738.68;102.69;2.06;282.69;-2.10;0.0;0.0;144.7;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;3;126.932200;37.960103;sample5;중형부대;;10.00;0.00;nan;68.5;-52.41;12.74;5;1445;V;3819.36;279.66;-3.01;99.66;2.99;0.0;0.0;121.4;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;2;127.027664;37.945065;sample16;대형노드;;10.00;0.00;nan;45.2;-75.68;15.81;6;1445;V;4738.68;102.69;2.06;282.69;-2.10;0.0;0.0;144.7;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;3;126.932200;37.960103;sample5;중형부대;;10.00;0.00;nan;68.5;-52.41;12.74;6;1445;V;3819.36;279.66;-3.01;99.66;2.99;0.0;0.0;121.4;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;2;127.027664;37.945065;sample16;대형노드;;10.00;0.00;nan;45.2;-75.68;15.81;7;1445;V;4738.68;102.69;2.06;282.69;-2.10;0.0;0.0;144.7;NLOS;20.00
1;126.975100;37.954434;sample10;소형노드;;89.125094;10.00;0.00;nan;3;126.932200;37.960103;sample5;중형부대;;10.00;0.00;nan;68.5;-52.41;12.74;7;1445;V;3819.36;279.66;-3.01;99.66;2.99;0.0;0.0;121.4;NLOS;20.00
